3079,48CC5D685D724CB254B11B4EA13B7B501AD793F8,0
3080,9A0A8ED9298FF4579619AEBEB642733D415D76D9,1
3086,F793E967E656C8174751942F25750C09BA3447F0,1
3094,91DFAD3AEBCC8CA71A96C5CE2D6D986514587142,1
3101,5A45DBA6AF615BA6347026477541174EA42ADBE2,3
3120,053498835C0061F01E127327459966264E75036F,4
3123,9B184B32D7DA9EE3DE0014E87D43D15ABAA4F08C,1
3127,EC28ACB6F8F35B8180CECDA1AADF5FB015019FBE,6
3134,077CAB407C77625EB12DA4A80EBD11017F370B01,0
3136,0E8C8D0CD63C03ACC180728188EF267B9261AD7C,0
3157,0573AC80128B62860A315D419CEBB5CCF4B95ABE,1
3160,9BB4909F08E29FDFA287CF0762E523240AF51BE8,1
3164,AFB684C7DBF45B1F77B0484EFA38A71F3D0D97ED,5
3195,54A846F8CAC701DA2A5554EA5661632AD8164348,1
3207,41FF0250A992B7AA03C7A45C8E5E56D1036E0F57,7
3212,7CEB4CA4CC23FA9C794F9CE72B9AA78884CD598F,2
3215,77C2F4D5036BCA35D79417C898782F69C452FF5D,10
3236,54BE8F18A263D3EA3A6DAB9356FB5F8EA6954A84,3
3238,C63F69988261226A49BE70AB0B02B7DDD2CDA839,0
3245,B09C4E26B262A6E4F28661D15536A887FF72936E,0
3259,4AF2A5F1803E6D8AB8E373B46CA94CA8D36BCFE0,1
3267,5C2533E97408AC9DB680D07C53D6851ACB7339C6,1
3268,8E485D28DBDD732890E09581F035E5E96699FA30,1
3273,088CF54AE08DCA98C2DEA4B46AF71F881223A608,2
3279,C7543C0B7D45A5B172A2218491AE7880886C1B10,1
3287,B0C0E64B2E4D8F7233DA8F5E730F072FC18B9DBB,1
3297,788BBFA2F651D463508EFBCD9AE5BE0F4A00180D,3
3316,1F84FB95FF19E836F7CEF191EB4D4CDF82E79307,1
3345,4B0A985D606F39272F3ACD517C70135A719C264E,2
3363,5C3A921E374169978B437369B19CAEB884617247,0
3365,EEE52FD800C11BD1B24193B1AB6C5BCF97FA1584,1
3372,9DA60E3F0A6086FCC3067460B4D54F063A95D40C,3
3406,7F6214EA372EDBC3CA8133DD74CA2D3F04672060,3
3419,9EECBCA41ABB23D526087B95512B0206DD511895,0
3426,79282E524B42649FB53132BBBC22B2072CA0F46B,3
3497,F05F6EA0235E0D3FA991EA65E9E5A5BF2C9E9A32,0
3521,8064F218536FAECD8D4E3665FA2A65CFDB8889AA,11
3540,562C1DF9A6B01821382BE94049A6BE5485F06286,2
3554,909669A51F419FA661C75ADD04292DAD26C80267,2
3558,B3D43025E59FDF5701761CD9F53DC8952A329B18,0
3580,F129BF41DFA6936296D21A4C73F237B2C4C5B2CF,3
3582,0690949AA9248F964578156C4B4FBF808664C335,5
3595,16DCD7511D7D5C4734EFCBACF605249807552FF9,0
3597,90DC6104730061EB362BB1962C36F7EB6C11D71A,9
3602,B41C673D52C4EF0EE2B202A0330B784557DCCEF3,4
3616,E1036CE56A9EE8584BC440F5F5C0A7888E2B33F1,0
3634,818A4418B6A32037D7DC4C5F24771B1A2833E375,1
3641,95C6316495DDEFA9B1F26F522A982B523A1100F3,0
3659,F35D4A76BC6FCC8D39FD3598AAF1F130F477CF88,3
3663,823A81F002CF0AB250B54E339CD193CFAF5E7505,13
3678,12C2DF0825D058445C4686194A8643D52F8E21C1,2
3680,B50056DC7E9DDC1B389A71C3F457CE9716290136,0
3702,D8CF6BCA090BF249BC8687CA563CC5FE3DC193DC,1
3710,083F3E500E351FA1F20C7E3EDB2172574C045933,3
3752,D8E1A7DD38F6E0565B1D913C4852AD6490FED63D,0
3759,F3B6748E40573654E4D0FCB78625C35825DFA416,0
3770,E360FBB6FE3E3B53E91BD5A01FAD3DC63C8FF030,5
3808,405ACBD4DAB5292C59A33226DACFBDE30FFC637E,2
3850,DB2F1175A5A74F443DE343012C8286E6C7FDDF9A,0
3852,5FFDB4DB34E12F28139597F0CA9E05E48BBE9219,3
3874,22E781E0E364B5F5BDCABD460C39FFDD478307AA,3
3968,DDB897A9177CAFF27455784660CD882D4BAB4F70,3
3983,DDF5FB7C9237D7E5A7EEAC4EB7A7070B50DE4417,0
4009,695F2CB02EEE31E96AEF9E322320E44D48B7298D,0
4028,DEAC9E6E5EF776C2833D9729F46DF5A7D374A9FF,2
4074,A571D86952E0A119E065B0E7DDFDAA0B8CDD35CE,2
4077,38A2C5CBA2E922B1A7DBD8C65BF1C3B49018C2F3,1
4082,A879309C0C4236C80EF43884D0063435B943F4CA,13
4085,A920DB81D8A1FEAE18E084179EC1558E3887BC93,0
4096,3B1585B60BF2AB4B5A05F04EB958D5F08BFD739D,1
4102,D3F2B6EE8C612336F10E441D7605B86717540ECF,1
4122,AD78D9F81D254B4890DF6A10C63169833701C7F1,0
4220,1551081D78835C3B335B76642FEBEBB5445B6360,6
4249,6CF4EB9708238ABC051877C39D870B5C1BD51895,0
4353,1D3408439C293885455C6F0B3F4558802289E717,1
4453,6DBFEA495A216ACCFD1554EB989507895BB2742A,1
4513,6F1454DFC17B5F4AC9BEB5584C2D0A88139CF6C5,3
5257,D3821C5D61347A0E64C681AA0BF0A55D4A72CA8D,1
5264,D4471CFCC4E25F15C6A1EA4CE79086CD81CEF91E,2
5302,D630EABA378495DDBFDB390B499153E606FBBCEC,9
5312,D6374864EEF0684950F0251AA8D5B78FFAD8F721,3
5319,D7535C4201BC710F0391F91787E34F942AEF7F30,3
5342,D890D94719E4941B9C4F5B06FC1F6F51BF72874D,0
5364,01ECA46A7EC6056B923BC6E82905B4770A978415,1
5392,DA125A9BB0E6842E65D0D236BB4973BABEDC1A61,0
5453,DAD631534582281BB8435CF7C9F4E6D87A608CF8,1
5462,309B2B8DE90C9ABFE919D4B4E0318D679F4FB9AE,1
5472,DB10B724B82681C31AC2EC95EA3C40D3FF9878A5,9
5544,1AA55F3459D4638DEE0AF24E469595D24C392A2A,6
5689,7EDC1CA36B91C8F879A6FDE90951911CCDABC5D5,7
5754,80EDFCF23BC294C19F2E1DC0AB36960E682ACFC5,1
5884,873BEB6AC33F724E9FDFD87EA5A0C911699BB1D2,0
5888,29F860B8027748B7194C65A7E3AE59F0257C5FF5,0
5897,35EAE09DEDE0080CAEF19630398F22EE04CAAAF7,1
5948,3D7E572BB617B0DB408290E1C48CEE074DF23087,0
5952,88E575DCCF9888050AA9628E599FE5864770E9CB,3
5957,2FFD23E776744AFA5E54269D129AA016C940B15E,1
5969,26D930AC7FA25A44E0A6217D0F315480DA62081E,3
5974,631ABCABFE5E2548285D453540D5A6A8FD9A5069,1
6006,32A5BC577957260D0A6F5DFBD6EA33505258088F,1
6015,642929BDD4A8A665AAB907E23A85F359E32022AD,12
6085,7541B4F7012CA9895A88DCA66679441F55A13690,0
6097,9F3955D1D633E93413B4663725552C292FB9030D,1
6117,7569977E4526BA717B39FB93F4AC90AA4C13425B,1
6122,277606A7F4ACCD38B998B8809D3265E416D97AF2,8
6145,760679B80AAC86CC9E2F868A477C98E5262D3A5F,4
6155,EC6D0E7721C964F16DE3529CB95B4EBE4A562E06,1
6186,8E919C3224001F50897DB46BB214BED0603059CA,1
6236,EE9328285E6C5B71D85BC135B3A4DA3A865AC74B,3
6272,EF9121435FE2040069AAAD2DFF6331C934090F52,5
6297,B06A9637D4FC565B78DB1D4E238AE6DD22B58002,0
6332,B0D8A7187877A3FB44D57FC5771BD204366266DC,15
6352,AB1B1ECF8E4AA5B599D6A9BE5599AD885935552A,1
6366,B0DEEE9E119748B770C7892E22898A13F94FAAEB,0
6395,A40B160AFC5DD237378D76C290804ABE49BAED33,0
6399,B1E443D73B3E6A7F096EF6E481C521C5D77702B8,0
6448,68E821EC5B731B9D6D282FF03FC973DAD52FE330,0
6481,558264FB9D10450E0C5CD7D7D8AF6B86887F7390,2
6550,A67CE94D54F5E8448F1C40B0BE02ED7408E4B0AB,14
6619,48ACAE02440D5978A931F63C2CFA8629201E903E,4
6644,ADC1DD4BEB5DE818FC842FBD9265F99C4B810ACD,5
6702,C8492132F38C6A39B996E2960D432092CB0258B9,1
6900,CDE760EF9CC5FAD21D1AB615EF1834C1487373B1,0
6929,D1277F378C998C5425162F5C5E58F6F54D62A1B6,0
7071,78E64A57C82BEFE20DD4222C461213AEC369DBF9,2
7073,78F1B2A406733B4BA937B81D7AA72D700FDD684F,6
7075,1F28C48F0CAEE7EC1317339B88221BC448A6B4C9,0
7076,2B5DC713336635288841E813B7CB14FA99C500FF,0
7129,21611CB890DDA52DFB5908A5059C1869B2A1E493,8
7131,7ACDC760BCC4709FBE9E44998C1ED95E1BA2BA44,6
7151,DC4862999E2EFFCDA74917ADB141B7AD4A47F587,2
7182,DFA895D207FA13642D329EA36E0BB484F279E6EE,0
7187,E02D95EB6877761EA5C8DC3E6AD0B114C1666F40,1
7191,FEC20C0A7B72A0EB288432DA97C46A4A7375EB04,14
7195,FF356CCFFBCC6C128E2CF48029EEC90D119F942A,4
7197,E0875935E0C2C59BC31578A695F492306B5308CA,5
7221,E2A17301F36ED4AFF56FC844E1A6F66450D43DA0,0
7225,2318C283D68ECE98F2309B3B0F29DFE0B1690344,7
7237,81766E579487959654C4A8579713A230532C9604,1
7242,15EC535301868722711606A69BC2166EA19FE0DC,2
7286,6075F27B052764E23D2791AC17E96D076EF633A8,0
7328,2B9DBB7D2781A3AD6E7B1DB2D00E42863565D41A,9
7343,7056B399CA57E19708FFE93D2E6E5F54314257E3,2
7354,6C8FD9902C5411FC94A8C5D76FC8668ABA1CEF86,4
7382,2CFB0C362E657C6D3A9CEA581E17EC396107C93B,0
7390,85FF5AF4DA950A7CD2D2F7764581560DDD838B14,3
7440,61C90CC623CA1EC03B00211BE7742F4C34035EC1,2
7449,93FA7CE61E35306A98DA2668F6DEA727886391BC,12
7484,96D1FDAAFD0294EDA569AD6927C0E64A1667058B,3
7493,4F15DE3CBFB7FB89EA6945E3F15F194437F3E458,0
7525,2E8E14539F51BA66E768B26BF740CD2BA96E7547,0
7550,98C97F4B347112C0233A577396FAD6BEDCBDF366,8
7590,4FADB0156A5714E00127DB779841CABA8DA155FF,1
7599,9C1E1152D1BD2F74FE01E8E80F8CF8BD21F89DD2,0
7667,BF94074E38A6AC8A12599ECBC5372C78AF0996D6,3
7677,C47DAFFA74B89FEBE1B5521DCDE1069BCA4DB2AC,9
7679,C5C35B2F38D2883E639A3DB14D197814CC896DEC,0
7680,C62C68CA666CCD3E111A5F9419B556FA54B76B0A,0
8169,1C57C278F8C45FE3B0F1A33CF98FE5CA51A299C0,2
8205,0FAA5D57A6F5A225610DE1BD4E14867CBC5066BC,4
8442,380AD80892BC9EE27F1A58AC30DC010E925FA869,5
8444,3952F5EF42840502F5CD002181B93EDFFB9CA95D,4
8445,39B984FAEE893E51DF4A68CE20F82B37FF927F80,0
8523,B56ABAB055DDBF07B3A033DD6B6925B71A103A04,4
8532,0966056006A2FEA4339C242D3260F1A61CA3F8F0,1
8576,2F5224E2A0ED9F42D819138503E0F85604BE0207,6
8604,6BE07E5F70A40553BAB0A7DF0AE44F6C5FE5719E,2
8642,51F3F6EC40F974555E2E416F359CAA2CB8F3F8F7,3
8706,BA59DE70682B651D00247BC9E30286874F093233,1
8709,30D386B5221504FC9A9F9FE94289B8F06DF37FE0,3
8738,5242F10D036D8E620876F904A1245C8BA654F8E0,3
8803,5284CDF890E438EB0FCC182982F1C7ED929100F1,10
8841,0A1CC3C54C2A576C79AD715094139F004B8020F0,1
8862,1BA0C256918EDDC14A88ABFEBF7AAB21C9CFDA74,0
8874,709E086BABF65AD784706B6126BDB1C78114438C,2
8957,E6B74CEFCC92E99C1FFDD9F5238ABE4254710F1A,0
10042,0F54AFFAE338784DAE3E516D8145F7C011835B7C,0
10101,F915BD190BC112C6C8AC594189A0981C452DCAA3,12
10109,08C13632F6805FDD150E49F1CFE19EF475BC6B05,0
10125,81393661B9B4ACD51735697F26AFF28BE4C9E590,1
10148,642FC1CEAC657A3EDFD72B23C674B115A79ECEFD,0
10151,E47A1A6FAFE596752B83AAFDCD8082E1E1220108,1
10164,84021FF88BB1D9377D4296EF31C3801E8DC859A8,12
10180,FEA5E8C0F61BC52353060A88AAF43D490B62F7BE,1
10181,841B7EA55BB42B46B538FB803E42C2A1147FE784,0
10204,7AAAA266C0F188516217D388A9AA2B3CDE0D4A63,1
10222,85097DA3F595CFE103F72EF48D53548434AD710D,1
10225,647071944DBC06C0D5620A965259454327572DBE,1
10248,E409E3B78C2F25E08E1EAB535BFD0C7CEDB7ACE0,2
10257,11B3A18FF9A4E620D7889D17C6F7F0AE82DBB7FD,3
10326,878DD4ED03FDA2826973CD17249C0AD9C622119B,4
10374,7D9921727A055D04E0686CDF71D2D56731D77546,0
10378,30678F202B968DF52DBEEA4D2492299E70065BD6,0
10384,06700F73487995823E41C6C1F21A18CD926D56E5,1
10423,C8D3368B95013D7A3D3833ED23BEF39F68228B6D,1
10438,892A26F58683C97D4088D46B2B02D8842DBFBC9E,2
10578,80DEF0BA4D0CA8EA7C820F6E3F4CC7143C77E627,2
10651,0411A34A1DF6B50CC5E2E38A0B1FEE2C24820715,3
10675,9C810B107D90B1A463CFBD13AA4E713FA46BD757,1
10822,06A466B903ECCB70CACF6D3ECC0D37CC76644843,0
11051,7217C8C3D1BD352FCB17F222C68377F80D337725,4
11055,736980ACE027DC4DCAAF22943F5C5A359B1EF45B,13
11057,CEFC4F1037F20B331AA934A5BE65AE0C76D0F8D0,1
11062,760F56DBF1DE1D90543C71BEE2CE209BB1EF4B1E,14
11063,764F894AD40FE918B6B09ADFE7DB7D4F97EB8CFC,1
11065,776A3814924D00604654905CB1D4E7827E18ACA1,3
11068,7804446D2EE78557657461D1E631675FFE712DB5,1
11075,4526D57F96FC6230F46E3E9CBB05B22EAE787AAB,2
11101,5ACB16B900F77541D8CA3574E5478C492DB4EBD6,1
11104,4B07F875E3438B2F2BD8E7277A94F53911F1118F,4
11108,5C8382F21894E28971E5E8F93F9CE608B64E85AB,3
11129,61E859577369C53F14C3B0D5394A1498AD6537F9,3
11136,38E70258E666B70269D8768AD90B64A9FC3EA749,1
11137,39249F5E6E0FA2A7CDFA41E63BCEA8C30393E235,2
11225,25B320D49272893C6A40FC607DD60FD18881C941,5
11227,2649CF6F2A7DBB98A2E81AED4F8EDFC1F43F0D47,1
11235,27D2CC9C08A3946D24B91A4E3E046F00837FAE48,5
11362,CBD3DF31D12A15E5804F5D82F1BE86EB5645A6B3,3
11365,CE5DFA7AE9880F12B9ABCD3540A5021F013DEC52,1
11367,D04183B7AC8C699AE37E1876B2078149F4DF063B,4
11369,D1234E9D0041CB55E12356105FD1C3A9629B9054,0
11375,D374BAC3910530927E2584001CEB5901BBADFA7A,2
11378,D44B12516DD8BFFC903C0A0721C249B54B43EC2D,0
11380,D542EDBEC37249F555E840110F524B4D97164C6A,8
11401,016453FFBD96195AFE8F7D23A93639450EB3E2D2,2
11415,D5AAC83FC841037E7AD0431A87D9F37B2FA4304F,0
11486,D8F1A41AB17629412370D81C8EA2FFBC9B874434,4
11523,AA6ABE0D191CD3F9D27E5DF39B3C4B6567ED7175,8
11540,ACD0EB15F06A93A4925BDC1E6D59B52B2C348E8D,0
11567,3B8745C03F04CC3441E5ED839983F4C061048C5B,1
11643,2DD2DCBBB9BFFAA75899E0E59B0CE2A8C28EF96F,3
11703,B124574AB01BC0277DBB2FD14E854D458B7291B6,0
11756,B35BDA17C88D139BD79AF0B3690386E3EC5A4449,3
11778,6474C2DB4BF11BD945AC50C84D822CACCC8E0B22,2
11847,5885C9B334F253937F7C8E354DB74E763AD7F0B0,3
11868,B72FA7F5EA9FC5C0C3E6D0F4FD6436BE8AF72E1B,0
11896,B741211E78B2BC975BF7699EFA5C91FC85AC5FD4,0
11927,B7AB8A2BF4B7D35C4E5AE3D737915DB880F85E8A,1
11964,0D189506FF033C72DBE273F4CC63AE2C674DBC3F,9
11990,0D42A5A9EB1CC5A79112F0AE928680ABF18D7829,0
12066,0CD159F2DAC4F5F14D3EFC67E7685FD20A349015,3
12077,4F7012AD03A6C6E2FA136DF393654751B2596175,1
12374,15700DCB96B88A0BF6B982B3841EA322FC87DAC6,0
12712,0018DD1FFE86B8A56625CCDCB39E3876C117246F,1
12725,F8E840D75CDB781F94C154456A6CFCFCADE0BA77,1
12761,E64A2B620DDB1555BEC626C1789C48EB2264014A,3
12780,1A7504DFCE91A6F0BEBA77D7C482209A4499DB14,4
12782,3C9129942D07C37A23BF6F01F99E90D52056ED35,0
12797,3CA33F618E5271488AEEBEB94D707F13D0382642,5
12887,9065FAE7714871D70B89DF0816D626E8ECA3C9D7,0
12888,0A533AD7A0E4AAFA975AB52B33DD9BBAA9606074,2
12929,931F5F634DCE8F75D29817E57DED10F2FC8EA812,4
12960,128A03D993C29E789D13E8FA9F69C11DC238D8DB,1
13010,BCF9811B56765E038605B8BC024047A6468BE3FE,1
13097,6C533697BDC64C8DB2FEB37B88F15ABE6B1A7E53,0
13106,B51F612F8EA6738CBE8DED8471C7DBE3534FF4C2,1
13107,8FE1E05855ED36C076FEDC1FA157FA7AD87FCDE9,3
13148,4017FD5DAF26CC9EF5A7F2B7EC91D928337AAE6C,0
13150,A41A8ED282D00C7EE24AE3E14E7D351742C35C3A,2
13160,6E72B014AF181F4010D6CAD45A87BC1C82C122E3,1
13179,977E9F079C48F72845E2873C81A5CE0662AED1BF,1
13190,9DC48A9DEEBDD2EF4D3562E3DD5457966CCF30E7,4
13193,6ECDBE98D9CDAE5152A1DD7A129DA737480D6207,1
13252,A07656EC7BE18A8DA7ACA73CC44F34B3BBBA05CD,1
13311,A4EE48CABABB18D9034FACAA9A5B0B0111AB76AE,0
13347,E0B8F61CD87FD74D2036D4C7472E4661015EC0A2,1
14845,30109887ABE98C2976D643484B4DECC143C68E0D,2
14852,ABBBA075F6BE6876F28082EFB36569155CB8874C,1
14853,306EE5D7D45AA2320900D762B0E9C2AD1BB9A251,0
14874,319E8AEE4E122292B23D4DE2C98FB5F23608A805,0
14875,04B81D2963382D059B10E786B272995EED2D2BA5,2
14876,B4CBC5730F1EC5191702256D453A342851F1A896,3
14937,C03DCD1D1B934E9E89595DCC6AEC53CA52305FAB,0
15242,86CF6585116E527AB784A0BDD93E2856592E0CAA,3
15712,EDC32651F80EADE23FB99D996568B79CC070021F,0
15758,F79EF5A87C770852DB4657301B47A9D4E6A6C7DA,0
15771,F87673D1ADE0D854E324535C726165D661D84CA4,0
15783,FC44F127EFB4CE18CAD5047B4D109DF8F8A2474B,5
15799,FE51C3470A8DD3F181AC307F70FBFC6D8910B9B2,0
15831,FFB1DC79127811F35EAF42B3525766FC2AE8CECA,0
15918,0BA5CC143724B08942FFD14F9F3DAD9CDA295722,0
15953,CE6DE52D5026DBEB3F7B407E4DC70CF97257615B,1
15956,8CF0C381D33137846CA9A30D73F2985CB9927F8C,3
15958,18B317DAD487E2EB88772115461A7468CA384C60,0
16160,975124FEA8546CDCF7CAB92F97C049E54278530D,1
16240,9E3F519E5DB4902159162AEF83736234D673E00E,1
16245,7C3F9266E404135DFB21C177D214D0F580BB895D,1
16286,7CE9A3F8F80D36AD26D880BC6E0B79B77F422D2D,0
16424,A0569299D72B677FCC1048E6286110ECBB4D64C7,1
16499,74CD3612D3FB0B2E3476D5AFE930E88B67A62B5B,1
16650,837BB7FBCAF46EAC568929889E84263EF67A6B65,0
16920,10A93CB82CB1EB935D4766BFDF55F3F252944E95,3
17444,3EC292DEE75AAB89BD1552FF37D5C8774FC69528,1
17451,3EE4EDF1903F28E1B4B457C398C71B4D760CB60F,2
17464,41C5687DB06A692E85252B4FBC02DA370F784B99,4
17480,428B77B15404266A230E6F0424A614396F028EF6,3
17502,45EBF7DFCA77ADF9E6D553DBA084A005D10D4B9B,0
17973,4B8EAB85754A44126EC75956E5686C7FC8296FD7,7
17994,589C95BBAA9BEF59E02B268D32175810A6F41343,1
18000,5BCAE2983DB8CFF02E467275E0051ADC3EB67E6B,2
18004,5F035D6703C1CBE52F399C058E4BCA79DEC7BA6C,5
18005,5F545BA7ECEC4CE9D808DBF908FD8B4AE8ADFE6C,3
18233,61AFA956DCD3E1D75A5B14F33487FE291821034F,0
18500,D991EA9069208C06C6825EB6E609CE56EA76C583,3
18521,DA03813A69CC06380596047E8BADFB06F1F41D9E,0
